tiempo, mV
30.17,656
30.171,656
30.172,656
30.173,656
30.174,656
30.175,656
30.176,656
30.177,656
30.178,656
30.179,656
30.18,656
30.181,656
30.182,656
30.183,656
30.184,656
30.185,656
30.186,656
30.187,656
30.188,656
30.189,656
30.19,656
30.191,656
30.192,656
30.193,656
30.194,656
30.195,656
30.196,655
30.197,655
30.198,655
30.199,655
30.2,655
30.201,655
30.202,655
30.203,655
30.204,655
30.205,655
30.206,655
30.207,655
30.208,655
30.209,655
30.21,655
30.211,655
30.212,655
30.213,655
30.214,655
30.215,655
30.216,655
30.217,655
30.218,655
30.219,655
30.22,655
30.221,655
30.222,655
30.223,655
30.224,654
30.225,654
30.226,654
30.227,654
30.228,654
30.229,654
30.23,654
30.231,654
30.232,654
30.233,654
30.234,654
30.235,654
30.236,654
30.237,654
30.238,654
30.239,654
30.24,654
30.241,654
30.242,654
30.243,654
30.244,654
30.245,654
30.246,654
30.247,654
30.248,654
30.249,654
30.25,654
30.251,653
30.252,653
30.253,653
30.254,653
30.255,653
30.256,653
30.257,653
30.258,653
30.259,653
30.26,653
30.261,653
30.262,653
30.263,653
30.264,653
30.265,653
30.266,653
30.267,653
30.268,653
30.269,653
30.27,653
30.271,653
30.272,653
30.273,653
30.274,653
30.275,653
30.276,653
30.277,653
30.278,653
30.279,652
30.28,652
30.281,652
30.282,652
30.283,652
30.284,652
30.285,652
30.286,652
30.287,652
30.288,652
30.289,652
30.29,652
30.291,652
30.292,652
30.293,652
30.294,652
30.295,652
30.296,652
30.297,652
30.298,652
30.299,652
30.3,652
30.301,652
30.302,652
30.303,652
30.304,652
30.305,652
30.306,652
30.307,651
30.308,651
30.309,651
30.31,651
30.311,651
30.312,651
30.313,651
30.314,651
30.315,651
30.316,651
30.317,651
30.318,651
30.319,651
30.32,651
30.321,651
30.322,651
30.323,651
30.324,651
30.325,651
30.326,651
30.327,651
30.328,651
30.329,651
30.33,651
30.331,651
30.332,651
30.333,651
30.334,651
30.335,651
30.336,651
30.337,650
30.338,650
30.339,650
30.34,650
30.341,650
30.342,650
30.343,650
30.344,650
30.345,650
30.346,650
30.347,650
30.348,650
30.349,650
30.35,650
30.351,650
30.352,650
30.353,650
30.354,650
30.355,650
30.356,650
30.357,650
30.358,650
30.359,650
30.36,650
30.361,650
30.362,650
30.363,650
30.364,650
30.365,650
30.366,649
30.367,649
30.368,649
30.369,649
30.37,649
30.371,649
30.372,649
30.373,649
30.374,649
30.375,649
30.376,649
30.377,649
30.378,649
30.379,649
30.38,649
30.381,649
30.382,649
30.383,649
30.384,649
30.385,649
30.386,649
30.387,649
30.388,649
30.389,649
30.39,649
30.391,649
30.392,649
30.393,649
30.394,649
30.395,648
30.396,648
30.397,648
30.398,648
30.399,648
30.4,648
30.401,648
30.402,648
30.403,648
30.404,648
30.405,648
30.406,648
30.407,648
30.408,648
30.409,648
30.41,648
30.411,648
30.412,648
30.413,648
30.414,648
30.415,648
30.416,648
30.417,648
30.418,648
30.419,648
30.42,648
30.421,648
30.422,648
30.423,647
30.424,647
30.425,647
30.426,647
30.427,647
30.428,647
30.429,647
30.43,647
30.431,647
30.432,647
30.433,647
30.434,647
30.435,647
30.436,647
30.437,647
30.438,647
30.439,647
30.44,647
30.441,647
30.442,647
30.443,647
30.444,647
30.445,647
30.446,647
30.447,647
30.448,647
30.449,647
30.45,647
30.451,647
30.452,646
30.453,646
30.454,646
30.455,646
30.456,646
30.457,646
30.458,646
30.459,646
30.46,646
30.461,646
30.462,646
30.463,646
30.464,646
30.465,646
30.466,646
30.467,646
30.468,646
30.469,646
30.47,646
30.471,646
30.472,646
30.473,646
30.474,646
30.475,646
30.476,646
30.477,646
30.478,646
30.479,645
30.48,645
30.481,645
30.482,645
30.483,645
30.484,645
30.485,645
30.486,645
30.487,645
30.488,645
30.489,645
30.49,645
30.491,645
30.492,645
30.493,645
30.494,645
30.495,645
30.496,645
30.497,645
30.498,645
30.499,645
30.5,645
30.501,645
30.502,645
30.503,645
30.504,645
30.505,645
30.506,644
30.507,644
30.508,644
30.509,644
30.51,644
30.511,644
30.512,644
30.513,644
30.514,644
30.515,644
30.516,644
30.517,644
30.518,644
30.519,644
30.52,644
30.521,644
30.522,644
30.523,644
30.524,644
30.525,644
30.526,644
30.527,644
30.528,644
30.529,644
30.53,644
30.531,644
30.532,644
30.533,643
30.534,643
30.535,643
30.536,643
30.537,643
30.538,643
30.539,643
30.54,643
30.541,643
30.542,643
30.543,643
30.544,643
30.545,643
30.546,643
30.547,643
30.548,643
30.549,643
30.55,643
30.551,643
30.552,643
30.553,643
30.554,643
30.555,643
30.556,643
30.557,643
30.558,643
30.559,643
30.56,642
30.561,642
30.562,642
30.563,642
30.564,642
30.565,642
30.566,642
30.567,642
30.568,642
30.569,642
30.57,642
30.571,642
30.572,642
30.573,642
30.574,642
30.575,642
30.576,642
30.577,642
30.578,642
30.579,642
30.58,642
30.581,642
30.582,642
30.583,642
30.584,642
30.585,642
30.586,642
30.587,641
30.588,641
30.589,641
30.59,641
30.591,641
30.592,641
30.593,641
30.594,641
30.595,641
30.596,641
30.597,641
30.598,641
30.599,641
30.6,641
30.601,641
30.602,641
30.603,641
30.604,641
30.605,641
30.606,641
30.607,641
30.608,641
30.609,641
30.61,641
30.611,641
30.612,641
30.613,641
30.614,640
30.615,640
30.616,640
30.617,640
30.618,640
30.619,640
30.62,640
30.621,640
30.622,640
30.623,640
30.624,640
30.625,640
30.626,640
30.627,640
30.628,640
30.629,640
30.63,640
30.631,640
30.632,640
30.633,640
30.634,640
30.635,640
30.636,640
30.637,640
30.638,640
30.639,640
30.64,640
30.641,639
30.642,639
30.643,639
30.644,639
30.645,639
30.646,639
30.647,639
30.648,639
30.649,639
30.65,639
30.651,639
30.652,639
30.653,639
30.654,639
30.655,639
30.656,639
30.657,639
30.658,639
30.659,639
30.66,639
30.661,639
30.662,639
30.663,639
30.664,639
30.665,639
30.666,639
30.667,638
30.668,638
30.669,638
30.67,638
30.671,638
30.672,638
30.673,638
30.674,638
30.675,638
30.676,638
30.677,638
30.678,638
30.679,638
30.68,638
30.681,638
30.682,638
30.683,638
30.684,638
30.685,638
30.686,638
30.687,638
30.688,638
30.689,638
30.69,638
30.691,638
30.692,637
30.693,637
30.694,637
30.695,637
30.696,637
30.697,637
30.698,637
30.699,637
30.7,637
30.701,637
30.702,637
30.703,637
30.704,637
30.705,637
30.706,637
30.707,637
30.708,637
30.709,637
30.71,637
30.711,637
30.712,637
30.713,637
30.714,637
30.715,637
30.716,637
30.717,637
30.718,636
30.719,636
30.72,636
30.721,636
30.722,636
30.723,636
30.724,636
30.725,636
30.726,636
30.727,636
30.728,636
30.729,636
30.73,636
30.731,636
30.732,636
30.733,636
30.734,636
30.735,636
30.736,636
30.737,636
30.738,636
30.739,636
30.74,636
30.741,636
30.742,636
30.743,635
30.744,635
30.745,635
30.746,635
30.747,635
30.748,635
30.749,635
30.75,635
30.751,635
30.752,635
30.753,635
30.754,635
30.755,635
30.756,635
30.757,635
30.758,635
30.759,635
30.76,635
30.761,635
30.762,635
30.763,635
30.764,635
30.765,635
30.766,635
30.767,635
30.768,634
30.769,634
30.77,634
30.771,634
30.772,634
30.773,634
30.774,634
30.775,634
30.776,634
30.777,634
30.778,634
30.779,634
30.78,634
30.781,634
30.782,634
30.783,634
30.784,634
30.785,634
30.786,634
30.787,634
30.788,634
30.789,634
30.79,634
30.791,634
30.792,634
30.793,633
30.794,633
30.795,633
30.796,633
30.797,633
30.798,633
30.799,633
30.8,633
30.801,633
30.802,633
30.803,633
30.804,633
30.805,633
30.806,633
30.807,633
30.808,633
30.809,633
30.81,633
30.811,633
30.812,633
30.813,633
30.814,633
30.815,633
30.816,633
30.817,632
30.818,632
30.819,632
30.82,632
30.821,632
30.822,632
30.823,632
30.824,632
30.825,632
30.826,632
30.827,632
30.828,632
30.829,632
30.83,632
30.831,632
30.832,632
30.833,632
30.834,632
30.835,632
30.836,632
30.837,632
30.838,632
30.839,632
30.84,632
30.841,632
30.842,631
30.843,631
30.844,631
30.845,631
30.846,631
30.847,631
30.848,631
30.849,631
30.85,631
30.851,631
30.852,631
30.853,631
30.854,631
30.855,631
30.856,631
30.857,631
30.858,631
30.859,631
30.86,631
30.861,631
30.862,631
30.863,631
30.864,631
30.865,631
30.866,631
30.867,630
30.868,630
30.869,630
30.87,630
30.871,630
30.872,630
30.873,630
30.874,630
30.875,630
30.876,630
30.877,630
30.878,630
30.879,630
30.88,630
30.881,630
30.882,630
30.883,630
30.884,630
30.885,630
30.886,630
30.887,630
30.888,630
30.889,630
30.89,630
30.891,630
30.892,629
30.893,629
30.894,629
30.895,629
30.896,629
30.897,629
30.898,629
30.899,629
30.9,629
30.901,629
30.902,629
30.903,629
30.904,629
30.905,629
30.906,629
30.907,629
30.908,629
30.909,629
30.91,629
30.911,629
30.912,629
30.913,629
30.914,629
30.915,629
30.916,629
30.917,628
30.918,628
30.919,628
30.92,628
30.921,628
30.922,628
30.923,628
30.924,628
30.925,628
30.926,628
30.927,628
30.928,628
30.929,628
30.93,628
30.931,628
30.932,628
30.933,628
30.934,628
30.935,628
30.936,628
30.937,628
30.938,628
30.939,628
30.94,628
30.941,627
30.942,627
30.943,627
30.944,627
30.945,627
30.946,627
30.947,627
30.948,627
30.949,627
30.95,627
30.951,627
30.952,627
30.953,627
30.954,627
30.955,627
30.956,627
30.957,627
30.958,627
30.959,627
30.96,627
30.961,627
30.962,627
30.963,627
30.964,627
30.965,626
30.966,626
30.967,626
30.968,626
30.969,626
30.97,626
30.971,626
30.972,626
30.973,626
30.974,626
30.975,626
30.976,626
30.977,626
30.978,626
30.979,626
30.98,626
30.981,626
30.982,626
30.983,626
30.984,626
30.985,626
30.986,626
30.987,626
30.988,626
30.989,625
30.99,625
30.991,625
30.992,625
30.993,625
30.994,625
30.995,625
30.996,625
30.997,625
30.998,625
30.999,625
31,625
31.001,625
31.002,625
31.003,625
31.004,625
31.005,625
31.006,625
31.007,625
31.008,625
31.009,625
31.01,625
31.011,625
31.012,625
31.013,624
31.014,624
31.015,624
31.016,624
31.017,624
31.018,624
31.019,624
31.02,624
31.021,624
31.022,624
31.023,624
31.024,624
31.025,624
31.026,624
31.027,624
31.028,624
31.029,624
31.03,624
31.031,624
31.032,624
31.033,624
31.034,624
31.035,624
31.036,623
31.037,623
31.038,623
31.039,623
31.04,623
31.041,623
31.042,623
31.043,623
31.044,623
31.045,623
31.046,623
31.047,623
31.048,623
31.049,623
31.05,623
31.051,623
31.052,623
31.053,623
31.054,623
31.055,623
31.056,623
31.057,623
31.058,623
31.059,623
31.06,622
31.061,622
31.062,622
31.063,622
31.064,622
31.065,622
31.066,622
31.067,622
31.068,622
31.069,622
31.07,622
31.071,622
31.072,622
31.073,622
31.074,622
31.075,622
31.076,622
31.077,622
31.078,622
31.079,622
31.08,622
31.081,622
31.082,622
31.083,622
31.084,621
31.085,621
31.086,621
31.087,621
31.088,621
31.089,621
31.09,621
31.091,621
31.092,621
31.093,621
31.094,621
31.095,621
31.096,621
31.097,621
31.098,621
31.099,621
31.1,621
31.101,621
31.102,621
31.103,621
31.104,621
31.105,621
31.106,621
31.107,620
31.108,620
31.109,620
31.11,620
31.111,620
31.112,620
31.113,620
31.114,620
31.115,620
31.116,620
31.117,620
31.118,620
31.119,620
31.12,620
31.121,620
31.122,620
31.123,620
31.124,620
31.125,620
31.126,620
31.127,620
31.128,620
31.129,620
31.13,619
31.131,619
31.132,619
31.133,619
31.134,619
31.135,619
31.136,619
31.137,619
31.138,619
31.139,619
31.14,619
31.141,619
31.142,619
31.143,619
31.144,619
31.145,619
31.146,619
31.147,619
31.148,619
31.149,619
31.15,619
31.151,619
31.152,619
31.153,618
31.154,618
31.155,618
31.156,618
31.157,618
31.158,618
31.159,618
31.16,618
31.161,618
31.162,618
31.163,618
31.164,618
31.165,618
31.166,618
31.167,618
31.168,618
31.169,618
31.17,618
31.171,618
31.172,618
31.173,618
31.174,618
31.175,618
31.176,617
31.177,617
31.178,617
31.179,617
31.18,617
31.181,617
31.182,617
31.183,617
31.184,617
31.185,617
31.186,617
31.187,617
31.188,617
31.189,617
31.19,617
31.191,617
31.192,617
31.193,617
31.194,617
31.195,617
31.196,617
31.197,617
31.198,617
31.199,616
31.2,616
31.201,616
31.202,616
31.203,616
31.204,616
31.205,616
31.206,616
31.207,616
31.208,616
31.209,616
31.21,616
31.211,616
31.212,616
31.213,616
31.214,616
31.215,616
31.216,616
31.217,616
31.218,616
31.219,616
31.22,616
31.221,616
31.222,615
31.223,615
31.224,615
31.225,615
31.226,615
31.227,615
31.228,615
31.229,615
31.23,615
31.231,615
31.232,615
31.233,615
31.234,615
31.235,615
31.236,615
31.237,615
31.238,615
31.239,615
31.24,615
31.241,615
31.242,615
31.243,615
31.244,615
31.245,614
31.246,614
31.247,614
31.248,614
31.249,614
31.25,614
31.251,614
31.252,614
31.253,614
31.254,614
31.255,614
31.256,614
31.257,614
31.258,614
31.259,614
31.26,614
31.261,614
31.262,614
31.263,614
31.264,614
31.265,614
31.266,614
31.267,614
31.268,614
31.269,613
31.27,613
31.271,613
31.272,613
31.273,613
31.274,613
31.275,613
31.276,613
31.277,613
31.278,613
31.279,613
31.28,613
31.281,613
31.282,613
31.283,613
31.284,613
31.285,613
31.286,613
31.287,613
31.288,613
31.289,613
31.29,613
31.291,613
31.292,613
31.293,612
31.294,612
31.295,612
31.296,612
31.297,612
31.298,612
31.299,612
31.3,612
31.301,612
31.302,612
31.303,612
31.304,612
31.305,612
31.306,612
31.307,612
31.308,612
31.309,612
31.31,612
31.311,612
31.312,612
31.313,612
31.314,612
31.315,612
31.316,612
31.317,611
31.318,611
31.319,611
31.32,611
31.321,611
31.322,611
31.323,611
31.324,611
31.325,611
31.326,611
31.327,611
31.328,611
31.329,611
31.33,611
31.331,611
31.332,611
31.333,611
31.334,611
31.335,611
31.336,611
31.337,611
31.338,611
31.339,611
31.34,611
31.341,611
31.342,610
31.343,610
31.344,610
31.345,610
31.346,610
31.347,610
31.348,610
31.349,610
31.35,610
31.351,610
31.352,610
31.353,610
31.354,610
31.355,610
31.356,610
31.357,610
31.358,610
31.359,610
31.36,610
31.361,610
31.362,610
31.363,610
31.364,610
31.365,610
31.366,610
31.367,609
31.368,609
31.369,609
31.37,609
31.371,609
31.372,609
31.373,609
31.374,609
31.375,609
31.376,609
31.377,609
31.378,609
31.379,609
31.38,609
31.381,609
31.382,609
31.383,609
31.384,609
31.385,609
31.386,609
31.387,609
31.388,609
31.389,609
31.39,609
31.391,609
31.392,608
31.393,608
31.394,608
31.395,608
31.396,608
31.397,608
31.398,608
31.399,608
31.4,608
31.401,608
31.402,608
31.403,608
31.404,608
31.405,608
31.406,608
31.407,608
31.408,608
31.409,608
31.41,608
31.411,608
31.412,608
31.413,608
31.414,608
31.415,608
31.416,608
31.417,608
31.418,607
31.419,607
31.42,607
31.421,607
31.422,607
31.423,607
31.424,607
31.425,607
31.426,607
31.427,607
31.428,607
31.429,607
31.43,607
31.431,607
31.432,607
31.433,607
31.434,607
31.435,607
31.436,607
31.437,607
31.438,607
31.439,607
31.44,607
31.441,607
31.442,607
31.443,606
31.444,606
31.445,606
31.446,606
31.447,606
31.448,606
31.449,606
31.45,606
31.451,606
31.452,606
31.453,606
31.454,606
31.455,606
31.456,606
31.457,606
31.458,606
31.459,606
31.46,606
31.461,606
31.462,606
31.463,606
31.464,606
31.465,606
31.466,606
31.467,606
31.468,606
31.469,605
31.47,605
31.471,605
31.472,605
31.473,605
31.474,605
31.475,605
31.476,605
31.477,605
31.478,605
31.479,605
31.48,605
31.481,605
31.482,605
31.483,605
31.484,605
31.485,605
31.486,605
31.487,605
31.488,605
31.489,605
31.49,605
31.491,605
31.492,605
31.493,605
31.494,605
31.495,604
31.496,604
31.497,604
31.498,604
31.499,604
31.5,604
31.501,604
31.502,604
31.503,604
31.504,604
31.505,604
31.506,604
31.507,604
31.508,604
31.509,604
31.51,604
31.511,604
31.512,604
31.513,604
31.514,604
31.515,604
31.516,604
31.517,604
31.518,604
31.519,604
31.52,604
31.521,603
31.522,603
31.523,603
31.524,603
31.525,603
31.526,603
31.527,603
31.528,603
31.529,603
31.53,603
31.531,603
31.532,603
31.533,603
31.534,603
31.535,603
31.536,603
31.537,603
31.538,603
31.539,603
31.54,603
31.541,603
31.542,603
31.543,603
31.544,603
31.545,603
31.546,603
31.547,603
31.548,602
31.549,602
31.55,602
31.551,602
31.552,602
31.553,602
31.554,602
31.555,602
31.556,602
31.557,602
31.558,602
31.559,602
31.56,602
31.561,602
31.562,602
31.563,602
31.564,602
31.565,602
31.566,602
31.567,602
31.568,602
31.569,602
31.57,602
31.571,602
31.572,602
31.573,602
31.574,602
31.575,602
31.576,601
31.577,601
31.578,601
31.579,601
31.58,601
31.581,601
31.582,601
31.583,601
31.584,601
31.585,601
31.586,601
31.587,601
31.588,601
31.589,601
31.59,601
31.591,601
31.592,601
31.593,601
31.594,601
31.595,601
31.596,601
31.597,601
31.598,601
31.599,601
31.6,601
31.601,601
31.602,601
31.603,600
31.604,600
31.605,600
31.606,600
31.607,600
31.608,600
31.609,600
31.61,600
31.611,600
31.612,600
31.613,600
31.614,600
31.615,600
31.616,600
31.617,600
31.618,600
31.619,600
31.62,600
31.621,600
31.622,600
31.623,600
31.624,600
31.625,600
31.626,600
31.627,600
31.628,600
31.629,600
31.63,600
31.631,599
31.632,599
31.633,599
31.634,599
31.635,599
31.636,599
31.637,599
31.638,599
31.639,599
31.64,599
31.641,599
31.642,599
31.643,599
31.644,599
31.645,599
31.646,599
31.647,599
31.648,599
31.649,599
31.65,599
31.651,599
31.652,599
31.653,599
31.654,599
31.655,599
31.656,599
31.657,599
31.658,598
31.659,598
31.66,598
31.661,598
31.662,598
31.663,598
31.664,598
31.665,598
31.666,598
31.667,598
31.668,598
31.669,598
31.67,598
31.671,598
31.672,598
31.673,598
31.674,598
31.675,598
31.676,598
31.677,598
31.678,598
31.679,598
31.68,598
31.681,598
31.682,598
31.683,598
31.684,598
31.685,598
31.686,597
31.687,597
31.688,597
31.689,597
31.69,597
31.691,597
31.692,597
31.693,597
31.694,597
31.695,597
31.696,597
31.697,597
31.698,597
31.699,597
31.7,597
31.701,597
31.702,597
31.703,597
31.704,597
31.705,597
31.706,597
31.707,597
31.708,597
31.709,597
31.71,597
31.711,597
31.712,596
31.713,596
31.714,596
31.715,596
31.716,596
31.717,596
31.718,596
31.719,596
31.72,596
31.721,596
31.722,596
31.723,596
31.724,596
31.725,596
31.726,596
31.727,596
31.728,596
31.729,596
31.73,596
31.731,596
31.732,596
31.733,596
31.734,596
31.735,596
31.736,596
31.737,596
31.738,596
31.739,595
31.74,595
31.741,595
31.742,595
31.743,595
31.744,595
31.745,595
31.746,595
31.747,595
31.748,595
31.749,595
31.75,595
31.751,595
31.752,595
31.753,595
31.754,595
31.755,595
31.756,595
31.757,595
31.758,595
31.759,595
31.76,595
31.761,595
31.762,595
31.763,595
31.764,595
31.765,595
31.766,594
31.767,594
31.768,594
31.769,594
31.77,594
31.771,594
31.772,594
31.773,594
31.774,594
31.775,594
31.776,594
31.777,594
31.778,594
31.779,594
31.78,594
31.781,594
31.782,594
31.783,594
31.784,594
31.785,594
31.786,594
31.787,594
31.788,594
31.789,594
31.79,594
31.791,594
31.792,594
31.793,594
31.794,594
31.795,593
31.796,593
31.797,593
31.798,593
31.799,593
31.8,593
31.801,593
31.802,593
31.803,593
31.804,593
31.805,593
31.806,593
31.807,593
31.808,593
31.809,593
31.81,593
31.811,593
31.812,593
31.813,593
31.814,593
31.815,593
31.816,593
31.817,593
31.818,593
31.819,593
31.82,593
31.821,593
31.822,592
31.823,592
31.824,592
31.825,592
31.826,592
31.827,592
31.828,592
31.829,592
31.83,592
31.831,592
31.832,592
31.833,592
31.834,592
31.835,592
31.836,592
31.837,592
31.838,592
31.839,592
31.84,592
31.841,592
31.842,592
31.843,592
31.844,592
31.845,592
31.846,592
31.847,592
31.848,592
31.849,591
31.85,591
31.851,591
31.852,591
31.853,591
31.854,591
31.855,591
31.856,591
31.857,591
31.858,591
31.859,591
31.86,591
31.861,591
31.862,591
31.863,591
31.864,591
31.865,591
31.866,591
31.867,591
31.868,591
31.869,591
31.87,591
31.871,591
31.872,591
31.873,591
31.874,591
31.875,591
31.876,591
31.877,591
31.878,590
31.879,590
31.88,590
31.881,590
31.882,590
31.883,590
31.884,590
31.885,590
31.886,590
31.887,590
31.888,590
31.889,590
31.89,590
31.891,590
31.892,590
31.893,590
31.894,590
31.895,590
31.896,590
31.897,590
31.898,590
31.899,590
31.9,590
31.901,590
31.902,590
31.903,590
31.904,590
31.905,590
31.906,589
31.907,589
31.908,589
31.909,589
31.91,589
31.911,589
31.912,589
31.913,589
31.914,589
31.915,589
31.916,589
31.917,589
31.918,589
31.919,589
31.92,589
31.921,589
31.922,589
31.923,589
31.924,589
31.925,589
31.926,589
31.927,589
31.928,589
31.929,589
31.93,589
31.931,589
31.932,589
31.933,589
31.934,588
31.935,588
31.936,588
31.937,588
31.938,588
31.939,588
31.94,588
31.941,588
31.942,588
31.943,588
31.944,588
31.945,588
31.946,588
31.947,588
31.948,588
31.949,588
31.95,588
31.951,588
31.952,588
31.953,588
31.954,588
31.955,588
31.956,588
31.957,588
31.958,588
31.959,588
31.96,588
31.961,588
31.962,588
31.963,587
31.964,587
31.965,587
31.966,587
31.967,587
31.968,587
31.969,587
31.97,587
31.971,587
31.972,587
31.973,587
31.974,587
31.975,587
31.976,587
31.977,587
31.978,587
31.979,587
31.98,587
31.981,587
31.982,587
31.983,587
31.984,587
31.985,587
31.986,587
31.987,587
31.988,587
31.989,587
31.99,587
31.991,587
31.992,587
31.993,586
31.994,586
31.995,586
31.996,586
31.997,586
31.998,586
31.999,586
32,586
32.001,586
32.002,586
32.003,586
32.004,586
32.005,586
32.006,586
32.007,586
32.008,586
32.009,586
32.01,586
32.011,586
32.012,586
32.013,586
32.014,586
32.015,586
32.016,586
32.017,586
32.018,586
32.019,586
32.02,586
32.021,586
32.022,585
32.023,585
32.024,585
32.025,585
32.026,585
32.027,585
32.028,585
32.029,585
32.03,585
32.031,585
32.032,585
32.033,585
32.034,585
32.035,585
32.036,585
32.037,585
32.038,585
32.039,585
32.04,585
32.041,585
32.042,585
32.043,585
32.044,585
32.045,585
32.046,585
32.047,585
32.048,585
32.049,585
32.05,585
32.051,585
32.052,585
32.053,584
32.054,584
32.055,584
32.056,584
32.057,584
32.058,584
32.059,584
32.06,584
32.061,584
32.062,584
32.063,584
32.064,584
32.065,584
32.066,584
32.067,584
32.068,584
32.069,584
32.07,584
32.071,584
32.072,584
32.073,584
32.074,584
32.075,584
32.076,584
32.077,584
32.078,584
32.079,584
32.08,584
32.081,584
32.082,584
32.083,583
32.084,583
32.085,583
32.086,583
32.087,583
32.088,583
32.089,583
32.09,583
32.091,583
32.092,583
32.093,583
32.094,583
32.095,583
32.096,583
32.097,583
32.098,583
32.099,583
32.1,583
32.101,583
32.102,583
32.103,583
32.104,583
32.105,583
32.106,583
32.107,583
32.108,583
32.109,583
32.11,583
32.111,583
32.112,583
32.113,583
32.114,582
32.115,582
32.116,582
32.117,582
32.118,582
32.119,582
32.12,582
32.121,582
32.122,582
32.123,582
32.124,582
32.125,582
32.126,582
32.127,582
32.128,582
32.129,582
32.13,582
32.131,582
32.132,582
32.133,582
32.134,582
32.135,582
32.136,582
32.137,582
32.138,582
32.139,582
32.14,582
32.141,582
32.142,582
32.143,582
32.144,582
32.145,581
32.146,581
32.147,581
32.148,581
32.149,581
32.15,581
32.151,581
32.152,581
32.153,581
32.154,581
32.155,581
32.156,581
32.157,581
32.158,581
32.159,581
32.16,581
32.161,581
32.162,581
32.163,581
32.164,581
32.165,581
32.166,581
32.167,581
32.168,581
32.169,581
32.17,581
32.171,581
32.172,581
32.173,581
32.174,581
32.175,581
32.176,580
32.177,580
32.178,580
32.179,580
32.18,580
32.181,580
32.182,580
32.183,580
32.184,580
32.185,580
32.186,580
32.187,580
32.188,580
32.189,580
32.19,580
32.191,580
32.192,580
32.193,580
32.194,580
32.195,580
32.196,580
32.197,580
32.198,580
32.199,580
32.2,580
32.201,580
32.202,580
32.203,580
32.204,580
32.205,580
32.206,580
32.207,580
32.208,579
32.209,579
32.21,579
32.211,579
32.212,579
32.213,579
32.214,579
32.215,579
32.216,579
32.217,579
32.218,579
32.219,579
32.22,579
32.221,579
32.222,579
32.223,579
32.224,579
32.225,579
32.226,579
32.227,579
32.228,579
32.229,579
32.23,579
32.231,579
32.232,579
32.233,579
32.234,579
32.235,579
32.236,579
32.237,579
32.238,579
32.239,579
32.24,579
32.241,578
32.242,578
32.243,578
32.244,578
32.245,578
32.246,578
32.247,578
32.248,578
32.249,578
32.25,578
32.251,578
32.252,578
32.253,578
32.254,578
32.255,578
32.256,578
32.257,578
32.258,578
32.259,578
32.26,578
32.261,578
32.262,578
32.263,578
32.264,578
32.265,578
32.266,578
32.267,578
32.268,578
32.269,578
32.27,578
32.271,578
32.272,578
32.273,578
32.274,577
32.275,577
32.276,577
32.277,577
32.278,577
32.279,577
32.28,577
32.281,577
32.282,577
32.283,577
32.284,577
32.285,577
32.286,577
32.287,577
32.288,577
32.289,577
32.29,577
32.291,577
32.292,577
32.293,577
32.294,577
32.295,577
32.296,577
32.297,577
32.298,577
32.299,577
32.3,577
32.301,577
32.302,577
32.303,577
32.304,577
32.305,577
32.306,577
32.307,577
32.308,577
32.309,576
32.31,576
32.311,576
32.312,576
32.313,576
32.314,576
32.315,576
32.316,576
32.317,576
32.318,576
32.319,576
32.32,576
32.321,576
32.322,576
32.323,576
32.324,576
32.325,576
32.326,576
32.327,576
32.328,576
32.329,576
32.33,576
32.331,576
32.332,576
32.333,576
32.334,576
32.335,576
32.336,576
32.337,576
32.338,576
32.339,576
32.34,576
32.341,576
32.342,575
32.343,575
32.344,575
32.345,575
32.346,575
32.347,575
32.348,575
32.349,575
32.35,575
32.351,575
32.352,575
32.353,575
32.354,575
32.355,575
32.356,575
32.357,575
32.358,575
32.359,575
32.36,575
32.361,575
32.362,575
32.363,575
32.364,575
32.365,575
32.366,575
32.367,575
32.368,575
32.369,575
32.37,575
32.371,575
32.372,575
32.373,575
32.374,575
32.375,575
32.376,575
32.377,574
32.378,574
32.379,574
32.38,574
32.381,574
32.382,574
32.383,574
32.384,574
32.385,574
32.386,574
32.387,574
32.388,574
32.389,574
32.39,574
32.391,574
32.392,574
32.393,574
32.394,574
32.395,574
32.396,574
32.397,574
32.398,574
32.399,574
32.4,574
32.401,574
32.402,574
32.403,574
32.404,574
32.405,574
32.406,574
32.407,574
32.408,574
32.409,574
32.41,574
32.411,573
32.412,573
32.413,573
32.414,573
32.415,573
32.416,573
32.417,573
32.418,573
32.419,573
32.42,573
32.421,573
32.422,573
32.423,573
32.424,573
32.425,573
32.426,573
32.427,573
32.428,573
32.429,573
32.43,573
32.431,573
32.432,573
32.433,573
32.434,573
32.435,573
32.436,573
32.437,573
32.438,573
32.439,573
32.44,573
32.441,573
32.442,573
32.443,573
32.444,573
32.445,573
32.446,572
32.447,572
32.448,572
32.449,572
32.45,572
32.451,572
32.452,572
32.453,572
32.454,572
32.455,572
32.456,572
32.457,572
32.458,572
32.459,572
32.46,572
32.461,572
32.462,572
32.463,572
32.464,572
32.465,572
32.466,572
32.467,572
32.468,572
32.469,572
32.47,572
32.471,572
32.472,572
32.473,572
32.474,572
32.475,572
32.476,572
32.477,572
32.478,572
32.479,572
32.48,572
32.481,571
32.482,571
32.483,571
32.484,571
32.485,571
32.486,571
32.487,571
32.488,571
32.489,571
32.49,571
32.491,571
32.492,571
32.493,571
32.494,571
32.495,571
32.496,571
32.497,571
32.498,571
32.499,571
32.5,571
32.501,571
